doc_id,chapter,span_id,transition_type,anchor_time,anchor_place,anchor_strength,mode_perception,mode_inner_speech,mode_memory,mode_imagination,mode_reasoning,mode_emotion,mode_dialogue,mode_quotation,cause_sensory,cause_memory,cause_emotion_drive,cause_linguistic,cause_social,cause_physio,cause_intertext,cause_goal_task,place_0,place_1,place_2,place_3,myth_0,myth_1,myth_2,myth_3,style_syntax_break,style_ellipsis,style_intertext_density,style_language_shift,style_phonetic_play,evidence_en,evidence_ja
ulysses_ep12_v1,12,12,completion,now,here,0.8,0.35,0.45,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.65,0.1,0.0,0.05,0.03,0.03,0.05,0.25,0.0,0.1,0.0,0.1,turned into Barney Kiernan’s,turned into で移動、corner で位置が定まる。
ulysses_ep12_v1,12,13,script_switch,timeless,mixed,0.5,0.1,0.0,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.35,0.0,0.25,0.06,0.04,0.03,0.07,0.55,0.0,0.6,0.1,0.15,broadshouldered deepchested stronglimbed,形容語の連結で修辞密度が急増。
ulysses_ep12_v1,12,14,completion,timeless,mixed,0.5,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0.15,0.05,0.03,0.02,0.06,0.45,0.0,0.55,0.05,0.1,row of seastones which,hung a row / jangled が物理描写を押し出す。
ulysses_ep12_v1,12,15,intrusion,now,here,0.85,0.45,0.2,0.0,0.0,0.0,0.35,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.03,0.02,0.03,0.04,0.25,0.0,0.05,0.0,0.1,the sight nearly left,sight/eyes が感覚中心で、驚きが示される。
ulysses_ep12_v1,12,16,script_switch,now,here,0.8,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.5,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.65,0.1,0.0,0.02,0.01,0.01,0.02,0.2,0.0,0.35,0.0,0.05,starts reading them out,reading out が明示され、引用モードへ。
ulysses_ep12_v1,12,17,rumination,now,here,0.85,0.35,0.45,0.0,0.0,0.05,0.15,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.55,0.1,0.0,0.02,0.01,0.02,0.03,0.25,0.0,0.0,0.0,0.05,pit of my stomach,stomach/click で身体内部の感覚表現が中心。
ulysses_ep12_v1,12,18,intrusion,now,here,0.8,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.02,0.01,0.03,0.03,0.35,0.0,0.1,0.0,0.1,Denis Breen in his,固有名＋服装が知覚対象として提示される。
ulysses_ep12_v1,12,19,script_switch,timeless,unknown,0.4,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.2,0.05,0.03,0.02,0.08,0.35,0.0,0.7,0.4,0.1,prayer by tantras had,tantras 等の語彙で文体・参照密度が変化。
ulysses_ep12_v1,12,20,intrusion,now,here,0.85,0.05,0.1,0.0,0.0,0.0,0.1,0.75,0.0,0.25,0.0,0.15,0.0,0.6,0.0,0.0,0.0,0.0,0.65,0.1,0.0,0.03,0.02,0.03,0.04,0.25,0.0,0.05,0.0,0.05,"says the citizen, staring",again/staring で反復的な監視が示される。
ulysses_ep12_v1,12,21,script_switch,now,here,0.75,0.0,0.0,0.0,0.0,0.15,0.0,0.1,0.75,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.6,0.1,0.0,0.02,0.01,0.02,0.05,0.25,0.0,0.6,0.0,0.05,i beg to offer,Honoured sir / offer my services が書簡定型。
ulysses_ep12_v1,12,22,script_switch,timeless,unknown,0.45,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.65,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.03,0.02,0.03,0.06,0.45,0.0,0.65,0.2,0.1,Professor Luitpold Blumenduft tendered,Professor/medical evidence が報告様式を示す。
ulysses_ep12_v1,12,23,script_switch,timeless,mixed,0.45,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.1,0.9,0.0,0.4,0.04,0.02,0.02,0.06,0.3,0.0,0.55,0.0,0.05,affecting in the extreme,定型句で情感を誇張する文体が立つ。
ulysses_ep12_v1,12,24,completion,now,here,0.75,0.0,0.0,0.0,0.0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.2,0.0,0.7,0.1,0.0,0.03,0.03,0.02,0.03,0.25,0.0,0.1,0.0,0.05,A nation is the,定義文（is the same people）が推論・説明を示す。
ulysses_ep12_v1,12,25,contrast,now,here,0.75,0.0,0.0,0.0,0.0,0.1,0.35,0.55,0.0,0.0,0.0,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.65,0.1,0.0,0.04,0.02,0.05,0.04,0.25,0.0,0.05,0.0,0.05,opposite of hatred,opposite の対置構造が明示される。
ulysses_ep12_v1,12,26,semantic_association,now,here,0.3,0.1,0.5,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.02,0.01,0.04,0.03,0.8,0.3,0.1,0.0,0.1,hundred shillings to five,括弧で文が切断され、断片挿入が起きる。
ulysses_ep13_v1,13,1,intrusion,now,here,0.9,0.8,0.05,0.0,0.0,0.1,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,summer evening had begun,視覚的な情景語が中心のため perception と sensory を優先。
ulysses_ep13_v1,13,2,script_switch,now,mixed,0.7,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7,0.0,0.0,0.6,0.05,0.0,0.0,0.05,0.05,0.0,0.7,0.0,0.0,voice of prayer,prayer など宗教的語が入り intertext と quotation を上げた。
ulysses_ep13_v1,13,3,contrast,now,here,0.8,0.85,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.8,0.3,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,three girl friends were seated,seated / rocks / evening scene により外界観察が継続。
ulysses_ep13_v1,13,4,script_switch,now,here,0.9,0.05,0.05,0.0,0.0,0.05,0.05,0.8,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.7,0.4,0.0,0.0,0.05,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,I want a drink,発話マーカーと命令形があり dialogue と social/linguistic を上げた。
ulysses_ep13_v1,13,5,phonetic_association,now,here,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.03,0.0,0.0,0.03,0.3,0.0,0.0,0.0,0.8,jink a jink,反復・擬音的発話が中心で phonetic_play を上げた。
ulysses_ep13_v1,13,6,intrusion,now,here,0.85,0.6,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.7,0.5,0.0,0.0,0.05,0.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,slight altercation between,altercation が社会的摩擦を示し social と emotion_drive を追加。
ulysses_ep13_v1,13,7,script_switch,now,here,0.9,0.05,0.0,0.0,0.0,0.0,0.1,0.85,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.03,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.0,called imperatively. At once,命令表現が強く dialogue と social を優先。
ulysses_ep13_v1,13,8,semantic_association,now,here,0.85,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.03,0.0,0.05,0.03,0.25,0.0,0.0,0.0,0.0,who is your sweetheart,問いかけが中心で dialogue を高くし social/linguistic を付与。
ulysses_ep13_v1,13,9,completion,now,here,0.75,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.03,0.0,0.08,0.03,0.05,0.0,0.0,0.0,0.0,Tommy’s sweetheart,断定文で対象名が固定されるため completion を選択。
ulysses_ep13_v1,13,10,intrusion,now,unknown,0.5,0.1,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.4,0.2,0.1,0.0,0.05,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.0,who was Gerty,疑問形が推論・言語処理を促すため reasoning/linguistic を上げた。
ulysses_ep13_v1,13,11,completion,now,here,0.7,0.5,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.0,0.05,0.0,0.08,0.05,0.1,0.0,0.0,0.0,0.0,seated near her companions,seated と lost in thought が同居し perception と inner_speech を併用。
ulysses_ep13_v1,13,12,rumination,now,here,0.6,0.0,0.25,0.0,0.0,0.55,0.2,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.05,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.0,dignity told her to,prompted / told / silent により内的制御の reasoning と emotion を上げた。
ulysses_ep13_v1,13,13,rumination,mixed,mixed,0.5,0.0,0.35,0.0,0.0,0.2,0.45,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.1,0.4,0.0,0.05,0.0,0.12,0.08,0.1,0.0,0.0,0.0,0.0,dull aching void,aching / void / heart があり emotion と physio を高めた。
ulysses_ep13_v1,13,14,semantic_association,now,here,0.7,0.6,0.1,0.0,0.0,0.25,0.05,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.1,0.0,0.05,0.0,0.1,0.05,0.05,0.0,0.05,0.0,0.0,dressed simply but,dressed / taste / Fashion により perception と goal_task（整える志向）を付与。
ulysses_ep13_v1,13,15,intrusion,now,here,0.55,0.1,0.2,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.05,0.0,0.12,0.08,0.4,0.0,0.0,0.0,0.0,That strained look,反復と感嘆符があり emotion と syntax_break を上げた。
ulysses_ep13_v1,13,16,intrusion,now,mixed,0.8,0.75,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.3,0.0,0.8,0.05,0.0,0.05,0.08,0.05,0.0,0.5,0.0,0.0,sound of voices,sound / voices / organ により sensory 優勢、教会文脈で intertext も付与。
ulysses_ep13_v1,13,17,semantic_association,mixed,mixed,0.6,0.0,0.15,0.35,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.2,0.05,0.15,0.0,0.15,0.05,0.0,0.1,0.0,0.0,ruined so many hearths,hearths / homes と ruined があり memory/emotion_drive を上げた。
ulysses_ep13_v1,13,18,intrusion,now,here,0.9,0.75,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.05,0.0,0.12,0.08,0.05,0.0,0.0,0.0,0.0,stopped right under,rolled / stopped / under が運動・位置の感覚情報で sensory を優先。
ulysses_ep13_v1,13,19,semantic_association,now,here,0.7,0.2,0.4,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.05,0.0,0.2,0.08,0.1,0.1,0.0,0.0,0.0,exchanged glances of,glances により social、casual/but now により注意の切替で reasoning を上げた。
ulysses_ep13_v1,13,20,intrusion,now,mixed,0.75,0.7,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.1,0.0,0.8,0.05,0.0,0.1,0.08,0.05,0.0,0.6,0.0,0.0,fragrant incense was wafted,incense が嗅覚入力で sensory、church により intertext を追加。
ulysses_ep13_v1,13,21,script_switch,now,here,0.8,0.1,0.0,0.0,0.0,0.15,0.1,0.65,0.0,0.2,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.05,0.0,0.12,0.05,0.1,0.0,0.0,0.0,0.0,must be after eight,watch / after eight / sun was set が時間アンカーを強めるため now を採用。
ulysses_ep13_v1,13,22,intrusion,now,here,0.9,0.85,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.6,0.0,0.2,0.05,0.0,0.1,0.08,0.1,0.0,0.0,0.0,0.0,sheet lightning but Tommy,looked / saw / lightning が視覚入力で sensory 優勢、all により crowd を上げた。
ulysses_ep13_v1,13,23,rumination,now,mixed,0.6,0.1,0.25,0.0,0.0,0.15,0.5,0.0,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.05,0.0,0.25,0.1,0.15,0.0,0.0,0.0,0.0,Whitehot passion was,passion の反復が情動駆動を示すため emotion_drive と temptation を低強度で付与。
ulysses_ep13_v1,13,24,intrusion,now,here,0.9,0.6,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.05,0.0,0.2,0.12,0.5,0.0,0.0,0.0,0.6,bang shot blind blank,bang / blank / O! が音声・擬音的で phonetic_play と sensory を上げた。
ulysses_ep13_v1,13,25,script_switch,now,here,0.7,0.35,0.15,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.5,0.2,0.1,0.1,0.08,0.05,0.15,0.15,0.1,0.0,0.0,0.0,0.0,"stands silent, with bowed head",固有名の提示と姿勢描写により script_switch と social/emotion を併用。
ulysses_ep13_v1,13,26,script_switch,now,unknown,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.6,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.0,0.5,0.3,0.05,0.0,0.05,0.05,0.8,0.0,0.2,0.0,0.9,Cuckoo Cuckoo Cuckoo,反復擬音が中心で quotation と phonetic_play を高めた。
ulysses_ep14_v1,14,1,script_switch,timeless,unknown,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.05,0.05,0.6,0.05,0.05,0.05,0.05,0.3,0.0,0.3,0.1,0.8,Deshil Holles Eamus,同一フレーズの反復で発声中心。
ulysses_ep14_v1,14,2,phonetic_association,timeless,unknown,0.25,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.7,0.0,0.0,0.2,0.5,0.0,0.0,0.3,0.0,0.0,0.05,0.05,0.65,0.05,0.05,0.05,0.05,0.2,0.0,0.3,0.1,0.5,"bright one, light one, Horhorn",呼称の反復と呼びかけ形式。
ulysses_ep14_v1,14,3,phonetic_association,timeless,unknown,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.95,Hoopsa boyaboy hoopsa,意味より音形の反復が主。
ulysses_ep14_v1,14,4,script_switch,timeless,unknown,0.4,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.3,0.0,0.1,0.15,0.1,0.05,0.0,0.0,0.1,0.1,0.0,0.4,0.2,0.0,acumen is esteemed very little,抽象語が連鎖する論説文体。
ulysses_ep14_v1,14,5,semantic_association,timeless,unknown,0.45,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.0,0.1,0.2,0.15,0.05,0.0,0.0,0.1,0.1,0.0,0.5,0.2,0.0,as the best historians relate,“historians relate”で参照・引用方向。
ulysses_ep14_v1,14,6,script_switch,timeless,unknown,0.35,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.0,0.0,0.1,0.3,0.25,0.0,0.1,0.0,0.1,0.85,0.0,0.3,0.4,0.2,Within womb won he worship,短い断片文が連続しリズム優勢。
ulysses_ep14_v1,14,7,script_switch,now,unknown,0.45,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.15,0.3,0.1,0.1,0.0,0.1,0.4,0.0,0.4,0.7,0.1,stood by housedoor at night’s,“housedoor”“night’s”で場面導入。
ulysses_ep14_v1,14,8,semantic_association,now,here,0.55,0.2,0.0,0.0,0.4,0.0,0.1,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.3,0.3,0.2,0.05,0.0,0.0,0.15,0.4,0.0,0.4,0.8,0.2,In ward wary the watcher,“In ward”で場の固定、動詞連鎖で進行。
ulysses_ep14_v1,14,9,rumination,timeless,unknown,0.6,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.6,0.0,0.0,0.2,0.3,0.0,0.0,0.5,0.0,0.0,0.05,0.0,0.55,0.0,0.0,0.0,0.2,0.2,0.0,0.5,0.7,0.0,look to that last end,命令形と“death”で教訓スタイル。
ulysses_ep14_v1,14,10,intrusion,now,here,0.6,0.3,0.0,0.0,0.4,0.0,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.4,0.2,0.1,0.05,0.0,0.0,0.1,0.3,0.0,0.3,0.6,0.1,the door of the castle,会話継続から外的音・開閉へ切替。
ulysses_ep14_v1,14,11,semantic_association,now,here,0.65,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,0.0,0.5,0.25,0.1,0.05,0.15,0.0,0.1,0.2,0.0,0.2,0.6,0.0,let pour for childe Leopold,給仕動作と集団の飲酒が中心。
ulysses_ep14_v1,14,12,script_switch,now,here,0.55,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4,0.0,0.6,0.2,0.05,0.0,0.1,0.0,0.05,0.2,0.0,0.2,0.5,0.0,Now let us speak,メタ的な導入句で説明モードへ。
ulysses_ep14_v1,14,13,semantic_association,now,here,0.65,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.6,0.2,0.05,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.5,0.0,asked of sir Leopold,“asked”で会話・質問マーカーが立つ。
ulysses_ep14_v1,14,14,rumination,timeless,unknown,0.5,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.05,0.05,0.4,0.1,0.0,0.0,0.1,0.2,0.0,0.4,0.4,0.0,time’s ruins build eternity’s,断定的な短文で格言化。
ulysses_ep14_v1,14,15,intrusion,now,here,0.6,0.2,0.0,0.0,0.2,0.0,0.3,0.2,0.1,0.3,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.7,0.1,0.05,0.0,0.0,0.1,0.1,0.3,0.0,0.2,0.5,0.0,dinged with his fist,打撃動作→歌唱の行為切替。
ulysses_ep14_v1,14,16,intrusion,now,here,0.75,0.6,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.15,0.0,0.0,0.0,0.15,0.5,0.0,0.2,0.4,0.4,black crack of noise,外的音（noise / thundered）へ急転。
ulysses_ep14_v1,14,17,script_switch,now,unknown,0.7,0.2,0.0,0.2,0.0,0.5,0.0,0.0,0.1,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.2,0.0,0.1,0.3,0.0,Thursday sixteenth June,明示日付で時間アンカーが強まる。
ulysses_ep14_v1,14,18,semantic_association,now,here,0.85,0.5,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.4,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.05,0.0,0.0,0.05,0.1,0.0,0.1,0.2,0.0,"Baggot street, Duke’s lawn",固有地名の連鎖で場所アンカー強化。
ulysses_ep14_v1,14,19,semantic_association,now,here,0.6,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.3,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.05,0.2,0.0,0.1,0.2,0.0,says Mr Leopold,“says”と疑問形で対話モード。
ulysses_ep14_v1,14,20,intrusion,now,here,0.55,0.4,0.0,0.0,0.2,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.5,0.1,0.05,0.0,0.0,0.05,0.05,0.1,0.0,0.1,0.2,0.0,appeared in the doorway,出入口描写で視覚的切替。
ulysses_ep14_v1,14,21,intrusion,now,here,0.5,0.0,0.0,0.0,0.3,0.0,0.5,0.1,0.1,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.05,0.05,0.2,0.3,0.0,0.2,0.2,0.0,freeze them with horror,感情語“horror”で情動駆動が上昇。
ulysses_ep14_v1,14,22,script_switch,timeless,unknown,0.4,0.0,0.2,0.0,0.1,0.5,0.0,0.0,0.2,0.0,0.0,0.2,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.05,0.1,0.0,0.1,0.1,0.0,0.2,0.1,0.0,age of the soul,抽象名詞“soul”と比喩で内省化。
ulysses_ep14_v1,14,23,rumination,timeless,unknown,0.35,0.2,0.1,0.0,0.5,0.0,0.2,0.0,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.1,0.1,0.0,0.15,0.5,0.4,0.2,0.1,0.0,infinite of space,“silence”“space”で知覚→抽象へ。
ulysses_ep14_v1,14,24,intrusion,now,here,0.7,0.4,0.0,0.0,0.1,0.0,0.3,0.2,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.7,0.0,0.05,0.2,0.0,0.05,0.15,0.7,0.0,0.1,0.2,0.2,Burke’s! outflings my lord,感嘆符と叫びで急激な行動切替。
ulysses_ep14_v1,14,25,contrast,now,here,0.8,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.35,0.0,0.2,0.0,0.1,0.2,0.0,0.2,0.1,0.0,glistening on Dublin stone,“air without”“Dublin stone”で外界知覚が前景化。
ulysses_ep15_v1,15,1,script_switch,now,here,0.9,0.85,0.05,0.0,0.05,0.03,0.02,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.8,0.05,0.05,0.05,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.05,entrance of nighttown,舞台の場所語が中心で視覚的描写が主。
ulysses_ep15_v1,15,2,script_switch,now,here,0.9,0.05,0.05,0.0,0.0,0.05,0.1,0.75,0.0,0.0,0.0,0.1,0.35,0.55,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.1,0.0,0.15,0.0,0.0,0.0,0.1,"Wait, my love",呼びかけ形式で対人発話。
ulysses_ep15_v1,15,3,completion,now,here,0.9,0.05,0.05,0.0,0.0,0.05,0.05,0.8,0.0,0.0,0.0,0.05,0.35,0.6,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,behind the stable,呼びかけに対する短い応答。
ulysses_ep15_v1,15,4,intrusion,now,here,0.85,0.05,0.0,0.0,0.0,0.05,0.1,0.8,0.0,0.05,0.0,0.15,0.35,0.45,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.2,Kithogue! Salute!,集団の呼称・掛け声で発話。
ulysses_ep15_v1,15,5,script_switch,now,here,0.85,0.15,0.0,0.0,0.0,0.05,0.1,0.7,0.0,0.3,0.0,0.1,0.3,0.3,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.0,0.35,palsied left arm,身体動作の注記と発声が併記。
ulysses_ep15_v1,15,6,semantic_association,now,here,0.85,0.05,0.0,0.0,0.0,0.1,0.1,0.75,0.0,0.1,0.0,0.1,0.35,0.45,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1,great light,疑問文で対象を求める発話。
ulysses_ep15_v1,15,7,completion,now,here,0.85,0.1,0.0,0.0,0.0,0.05,0.05,0.8,0.0,0.4,0.0,0.05,0.3,0.25,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,(Gobbling.),発声様式の注記が入る。
ulysses_ep15_v1,15,8,script_switch,now,here,0.8,0.05,0.0,0.0,0.0,0.0,0.1,0.3,0.55,0.1,0.0,0.15,0.55,0.2,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.25,gave it to Molly,歌詞（リズム句）として提示。
ulysses_ep15_v1,15,9,completion,now,here,0.8,0.05,0.0,0.0,0.0,0.0,0.1,0.3,0.55,0.1,0.0,0.15,0.55,0.2,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.25,she was jolly,直前の歌詞を続ける句。
ulysses_ep15_v1,15,10,contrast,now,here,0.8,0.05,0.0,0.0,0.0,0.05,0.15,0.75,0.0,0.0,0.0,0.25,0.35,0.4,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,hairy arse,攻撃的な言い返しで社会的応酬。
ulysses_ep15_v1,15,11,script_switch,now,here,0.85,0.1,0.0,0.0,0.0,0.05,0.05,0.8,0.0,0.1,0.0,0.05,0.35,0.5,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.1,Way for the parson,命令形の社会的発話＋動作注記。
ulysses_ep15_v1,15,12,script_switch,now,here,0.75,0.05,0.1,0.0,0.0,0.05,0.05,0.3,0.45,0.0,0.0,0.0,0.35,0.2,0.0,0.45,0.0,0.05,0.65,0.05,0.25,0.0,0.0,0.0,0.05,0.1,0.0,0.75,0.35,0.1,Vidi aquam egredientem,ラテン語引用で典礼的な言い回し。
